ev_id,arrival_period_raw,departure_period_raw,arrival_slot,departure_slot,departure_slot_exclusive,available_periods
2839,8,57,6,55,56,50
2840,8,57,6,55,56,50
2841,8,57,6,55,56,50
2842,8,57,6,55,56,50
2843,8,57,6,55,56,50
2844,8,57,6,55,56,50
2845,8,57,6,55,56,50
2846,8,57,6,55,56,50
2847,8,57,6,55,56,50
2848,8,57,6,55,56,50
2849,8,57,6,55,56,50
2850,8,57,6,55,56,50
2851,8,57,6,55,56,50
2852,8,57,6,55,56,50
2853,8,57,6,55,56,50
2854,8,57,6,55,56,50
2855,8,57,6,55,56,50
2856,8,57,6,55,56,50
2857,8,57,6,55,56,50
2858,8,57,6,55,56,50
2859,8,57,6,55,56,50
2860,8,57,6,55,56,50
2861,8,57,6,55,56,50
2862,8,57,6,55,56,50
2863,8,57,6,55,56,50
2864,8,57,6,55,56,50
2865,8,57,6,55,56,50
2866,8,57,6,55,56,50
2867,8,57,6,55,56,50
2868,8,57,6,55,56,50
2869,8,57,6,55,56,50
2870,8,57,6,55,56,50
2871,8,57,6,55,56,50
2872,8,57,6,55,56,50
2873,8,57,6,55,56,50
2874,8,57,6,55,56,50
2875,9,57,7,55,56,49
2876,9,57,7,55,56,49
2877,9,57,7,55,56,49
2878,9,57,7,55,56,49
2879,9,57,7,55,56,49
2880,9,57,7,55,56,49
2881,9,57,7,55,56,49
2882,9,57,7,55,56,49
2883,9,57,7,55,56,49
2884,9,57,7,55,56,49
2885,9,57,7,55,56,49
2886,9,57,7,55,56,49
2887,9,57,7,55,56,49
2888,9,57,7,55,56,49
2889,9,57,7,55,56,49
2890,9,57,7,55,56,49
2891,9,57,7,55,56,49
2892,9,57,7,55,56,49
2893,9,57,7,55,56,49
2894,9,57,7,55,56,49
2895,9,57,7,55,56,49
2896,9,57,7,55,56,49
2897,9,57,7,55,56,49
2898,9,57,7,55,56,49
2899,9,57,7,55,56,49
2900,9,57,7,55,56,49
2901,9,57,7,55,56,49
2902,9,57,7,55,56,49
2903,9,57,7,55,56,49
2904,9,57,7,55,56,49
2905,9,57,7,55,56,49
2906,9,57,7,55,56,49
2907,9,57,7,55,56,49
2908,9,57,7,55,56,49
2909,9,57,7,55,56,49
2910,9,57,7,55,56,49
2911,9,57,7,55,56,49
2912,9,57,7,55,56,49
2913,9,57,7,55,56,49
2914,9,57,7,55,56,49
2915,9,57,7,55,56,49
2916,9,57,7,55,56,49
2917,9,57,7,55,56,49
2918,9,57,7,55,56,49
2919,9,57,7,55,56,49
2920,9,57,7,55,56,49
2921,9,57,7,55,56,49
2922,9,57,7,55,56,49
2923,9,57,7,55,56,49
2924,9,57,7,55,56,49
2925,9,57,7,55,56,49
2926,9,57,7,55,56,49
2927,9,57,7,55,56,49
2928,9,57,7,55,56,49
2929,9,57,7,55,56,49
2930,9,57,7,55,56,49
2931,9,57,7,55,56,49
2932,9,57,7,55,56,49
2933,9,57,7,55,56,49
2934,9,57,7,55,56,49
2935,9,57,7,55,56,49
2936,9,57,7,55,56,49
2937,9,57,7,55,56,49
2938,9,57,7,55,56,49
2939,9,57,7,55,56,49
2940,9,57,7,55,56,49
2941,9,57,7,55,56,49
2942,9,57,7,55,56,49
2943,9,57,7,55,56,49
2944,9,57,7,55,56,49
2945,9,57,7,55,56,49
2946,9,57,7,55,56,49
2947,9,57,7,55,56,49
2948,9,57,7,55,56,49
2949,9,57,7,55,56,49
2950,9,57,7,55,56,49
2951,9,57,7,55,56,49
2952,9,57,7,55,56,49
2953,9,57,7,55,56,49
2954,9,57,7,55,56,49
2955,9,57,7,55,56,49
2956,9,57,7,55,56,49
2957,9,57,7,55,56,49
2958,9,57,7,55,56,49
2959,9,57,7,55,56,49
2960,9,57,7,55,56,49
2961,9,57,7,55,56,49
2962,9,57,7,55,56,49
2963,9,57,7,55,56,49
2964,9,57,7,55,56,49
2965,9,57,7,55,56,49
2966,9,57,7,55,56,49
2967,9,57,7,55,56,49
2968,9,57,7,55,56,49
2969,10,57,8,55,56,48
2970,10,57,8,55,56,48
2971,10,57,8,55,56,48
2972,10,57,8,55,56,48
2973,10,57,8,55,56,48
2974,10,57,8,55,56,48
2975,10,57,8,55,56,48
2976,10,57,8,55,56,48
2977,10,57,8,55,56,48
2978,10,57,8,55,56,48
2979,10,57,8,55,56,48
2980,10,57,8,55,56,48
2981,10,57,8,55,56,48
2982,10,57,8,55,56,48
2983,10,57,8,55,56,48
2984,10,57,8,55,56,48
2985,10,57,8,55,56,48
2986,10,57,8,55,56,48
2987,10,57,8,55,56,48
2988,10,57,8,55,56,48
2989,10,57,8,55,56,48
2990,10,57,8,55,56,48
2991,10,57,8,55,56,48
2992,10,57,8,55,56,48
2993,10,57,8,55,56,48
2994,10,57,8,55,56,48
2995,10,57,8,55,56,48
2996,10,57,8,55,56,48
2997,10,57,8,55,56,48
2998,10,57,8,55,56,48
2999,10,57,8,55,56,48
3000,10,57,8,55,56,48
3001,10,57,8,55,56,48
3002,10,57,8,55,56,48
3003,10,57,8,55,56,48
3004,10,57,8,55,56,48
3005,10,57,8,55,56,48
3006,10,57,8,55,56,48
3007,10,57,8,55,56,48
3008,10,57,8,55,56,48
3009,10,57,8,55,56,48
3010,10,57,8,55,56,48
3011,10,57,8,55,56,48
3012,10,57,8,55,56,48
3013,10,57,8,55,56,48
3014,10,57,8,55,56,48
3015,10,57,8,55,56,48
3016,10,57,8,55,56,48
3017,10,57,8,55,56,48
3018,10,57,8,55,56,48
3019,10,57,8,55,56,48
3020,10,57,8,55,56,48
3021,10,57,8,55,56,48
3022,10,57,8,55,56,48
3023,10,57,8,55,56,48
3024,10,57,8,55,56,48
3025,10,57,8,55,56,48
3026,10,57,8,55,56,48
3027,10,57,8,55,56,48
3028,10,57,8,55,56,48
3029,10,57,8,55,56,48
3030,10,57,8,55,56,48
3031,10,57,8,55,56,48
3032,10,57,8,55,56,48
3033,10,57,8,55,56,48
3034,10,57,8,55,56,48
3035,10,57,8,55,56,48
3036,10,57,8,55,56,48
3037,10,57,8,55,56,48
3038,10,57,8,55,56,48
3039,10,57,8,55,56,48
3040,10,57,8,55,56,48
3041,10,57,8,55,56,48
3042,10,57,8,55,56,48
3043,10,57,8,55,56,48
3044,10,57,8,55,56,48
3045,10,57,8,55,56,48
3046,10,57,8,55,56,48
3047,10,57,8,55,56,48
3048,10,57,8,55,56,48
3049,10,57,8,55,56,48
3050,10,57,8,55,56,48
3051,10,57,8,55,56,48
3052,10,57,8,55,56,48
3053,10,57,8,55,56,48
3054,10,57,8,55,56,48
3055,10,57,8,55,56,48
3056,10,57,8,55,56,48
3057,10,57,8,55,56,48
3058,10,57,8,55,56,48
3059,10,57,8,55,56,48
3060,10,57,8,55,56,48
3061,10,57,8,55,56,48
3062,10,57,8,55,56,48
3063,10,57,8,55,56,48
3064,10,57,8,55,56,48
3065,10,57,8,55,56,48
3066,10,57,8,55,56,48
3067,10,57,8,55,56,48
3068,10,57,8,55,56,48
3069,11,57,9,55,56,47
3070,11,57,9,55,56,47
3071,11,57,9,55,56,47
3072,11,57,9,55,56,47
3073,11,57,9,55,56,47
3074,11,57,9,55,56,47
3075,11,57,9,55,56,47
3076,11,57,9,55,56,47
3077,11,57,9,55,56,47
3078,11,57,9,55,56,47
3079,11,57,9,55,56,47
3080,11,57,9,55,56,47
3081,11,57,9,55,56,47
3082,11,57,9,55,56,47
3083,11,57,9,55,56,47
3084,11,57,9,55,56,47
3085,11,57,9,55,56,47
3086,11,57,9,55,56,47
3087,11,57,9,55,56,47
3088,11,57,9,55,56,47
3089,11,57,9,55,56,47
3090,11,57,9,55,56,47
3091,11,57,9,55,56,47
3092,11,57,9,55,56,47
3093,11,57,9,55,56,47
3094,11,57,9,55,56,47
3095,11,57,9,55,56,47
3096,11,57,9,55,56,47
3097,11,57,9,55,56,47
3098,11,57,9,55,56,47
3099,11,57,9,55,56,47
3100,11,57,9,55,56,47
3101,11,57,9,55,56,47
3102,11,57,9,55,56,47
3103,11,57,9,55,56,47
3104,11,57,9,55,56,47
3105,11,57,9,55,56,47
3106,11,57,9,55,56,47
3107,11,57,9,55,56,47
3108,11,57,9,55,56,47
3109,11,57,9,55,56,47
3110,11,57,9,55,56,47
3111,11,57,9,55,56,47
3112,11,57,9,55,56,47
3113,11,57,9,55,56,47
3114,11,57,9,55,56,47
3115,11,57,9,55,56,47
3116,11,57,9,55,56,47
3117,11,57,9,55,56,47
3118,11,57,9,55,56,47
3119,11,57,9,55,56,47
3120,11,57,9,55,56,47
3121,11,57,9,55,56,47
3122,11,57,9,55,56,47
3123,11,57,9,55,56,47
3124,11,57,9,55,56,47
3125,11,57,9,55,56,47
3126,11,57,9,55,56,47
3127,11,57,9,55,56,47
3128,11,57,9,55,56,47
3129,11,57,9,55,56,47
3130,11,57,9,55,56,47
3131,11,57,9,55,56,47
3132,11,57,9,55,56,47
3133,11,57,9,55,56,47
3134,11,57,9,55,56,47
3135,11,57,9,55,56,47
3136,11,57,9,55,56,47
3137,11,57,9,55,56,47
3138,11,57,9,55,56,47
3139,11,57,9,55,56,47
3140,11,57,9,55,56,47
3141,11,57,9,55,56,47
3142,11,57,9,55,56,47
3143,11,57,9,55,56,47
3144,11,57,9,55,56,47
3145,11,57,9,55,56,47
3146,11,57,9,55,56,47
3147,11,57,9,55,56,47
3148,11,57,9,55,56,47
3149,11,57,9,55,56,47
3150,11,57,9,55,56,47
3151,11,57,9,55,56,47
3152,11,57,9,55,56,47
3153,11,57,9,55,56,47
3154,11,57,9,55,56,47
3155,11,57,9,55,56,47
3156,11,57,9,55,56,47
3157,11,57,9,55,56,47
3158,11,57,9,55,56,47
3159,11,57,9,55,56,47
3160,11,57,9,55,56,47
3161,11,57,9,55,56,47
3162,11,57,9,55,56,47
3163,11,57,9,55,56,47
3164,11,57,9,55,56,47
3165,11,57,9,55,56,47
3166,11,57,9,55,56,47
3167,11,57,9,55,56,47
3168,11,57,9,55,56,47
3169,11,57,9,55,56,47
3170,11,57,9,55,56,47
3171,11,57,9,55,56,47
3172,11,57,9,55,56,47
3173,12,57,10,55,56,46
3174,12,57,10,55,56,46
3175,12,57,10,55,56,46
3176,12,57,10,55,56,46
3177,12,57,10,55,56,46
3178,12,57,10,55,56,46
3179,12,57,10,55,56,46
3180,12,57,10,55,56,46
3181,12,57,10,55,56,46
3182,12,57,10,55,56,46
3183,12,57,10,55,56,46
3184,12,57,10,55,56,46
3185,12,57,10,55,56,46
3186,12,57,10,55,56,46
3187,12,57,10,55,56,46
3188,12,57,10,55,56,46
3189,12,57,10,55,56,46
3190,12,57,10,55,56,46
3191,12,57,10,55,56,46
3192,12,57,10,55,56,46
3193,12,57,10,55,56,46
3194,12,57,10,55,56,46
3195,12,57,10,55,56,46
3196,12,57,10,55,56,46
3197,12,57,10,55,56,46
3198,12,57,10,55,56,46
3199,12,57,10,55,56,46
3200,12,57,10,55,56,46
3201,12,57,10,55,56,46
3202,12,57,10,55,56,46
3203,12,57,10,55,56,46
3204,12,57,10,55,56,46
3205,12,57,10,55,56,46
3206,12,57,10,55,56,46
3207,12,57,10,55,56,46
3208,12,57,10,55,56,46
3209,12,57,10,55,56,46
3210,12,57,10,55,56,46
3211,12,57,10,55,56,46
3212,12,57,10,55,56,46
3213,12,57,10,55,56,46
3214,12,57,10,55,56,46
3215,12,57,10,55,56,46
3216,12,57,10,55,56,46
3217,12,57,10,55,56,46
3218,12,57,10,55,56,46
3219,12,57,10,55,56,46
3220,12,57,10,55,56,46
3221,12,57,10,55,56,46
3222,12,57,10,55,56,46
3223,12,57,10,55,56,46
3224,12,57,10,55,56,46
3225,12,57,10,55,56,46
3226,12,57,10,55,56,46
3227,12,57,10,55,56,46
3228,12,57,10,55,56,46
3229,12,57,10,55,56,46
3230,12,57,10,55,56,46
3231,12,57,10,55,56,46
3232,12,57,10,55,56,46
3233,12,57,10,55,56,46
3234,12,57,10,55,56,46
3235,12,57,10,55,56,46
3236,12,57,10,55,56,46
3237,12,57,10,55,56,46
3238,12,57,10,55,56,46
3239,12,57,10,55,56,46
3240,12,57,10,55,56,46
3241,12,57,10,55,56,46
3242,12,57,10,55,56,46
3243,12,57,10,55,56,46
3244,12,57,10,55,56,46
3245,12,57,10,55,56,46
3246,12,57,10,55,56,46
3247,12,57,10,55,56,46
3248,12,57,10,55,56,46
3249,12,57,10,55,56,46
3250,12,57,10,55,56,46
3251,12,57,10,55,56,46
3252,12,57,10,55,56,46
3253,12,57,10,55,56,46
3254,12,57,10,55,56,46
3255,12,57,10,55,56,46
3256,12,57,10,55,56,46
3257,12,57,10,55,56,46
3258,12,57,10,55,56,46
3259,12,57,10,55,56,46
3260,12,57,10,55,56,46
3261,12,57,10,55,56,46
3262,12,57,10,55,56,46
3263,12,57,10,55,56,46
3264,12,57,10,55,56,46
3265,12,57,10,55,56,46
3266,12,57,10,55,56,46
3267,12,57,10,55,56,46
3268,12,57,10,55,56,46
3269,12,57,10,55,56,46
3270,12,57,10,55,56,46
3271,12,57,10,55,56,46
3272,12,57,10,55,56,46
3273,13,57,11,55,56,45
3274,13,57,11,55,56,45
3275,13,57,11,55,56,45
3276,13,57,11,55,56,45
3277,13,57,11,55,56,45
3278,13,57,11,55,56,45
3279,13,57,11,55,56,45
3280,13,57,11,55,56,45
3281,13,57,11,55,56,45
3282,13,57,11,55,56,45
3283,13,57,11,55,56,45
3284,13,57,11,55,56,45
3285,13,57,11,55,56,45
3286,13,57,11,55,56,45
3287,13,57,11,55,56,45
3288,13,57,11,55,56,45
3289,13,57,11,55,56,45
3290,13,57,11,55,56,45
3291,13,57,11,55,56,45
3292,13,57,11,55,56,45
3293,13,57,11,55,56,45
3294,13,57,11,55,56,45
3295,13,57,11,55,56,45
3296,13,57,11,55,56,45
3297,13,57,11,55,56,45
3298,13,57,11,55,56,45
3299,13,57,11,55,56,45
3300,13,57,11,55,56,45
3301,13,57,11,55,56,45
3302,13,57,11,55,56,45
3303,13,57,11,55,56,45
3304,13,57,11,55,56,45
3305,13,57,11,55,56,45
3306,13,57,11,55,56,45
3307,13,57,11,55,56,45
3308,13,57,11,55,56,45
3309,13,57,11,55,56,45
3310,13,57,11,55,56,45
3311,13,57,11,55,56,45
3312,13,57,11,55,56,45
3313,13,57,11,55,56,45
3314,13,57,11,55,56,45
3315,13,57,11,55,56,45
3316,13,57,11,55,56,45
3317,13,57,11,55,56,45
3318,13,57,11,55,56,45
3319,13,57,11,55,56,45
3320,13,57,11,55,56,45
3321,13,57,11,55,56,45
3322,13,57,11,55,56,45
3323,13,57,11,55,56,45
3324,13,57,11,55,56,45
3325,13,57,11,55,56,45
3326,13,57,11,55,56,45
3327,13,57,11,55,56,45
3328,13,57,11,55,56,45
3329,13,57,11,55,56,45
3330,13,57,11,55,56,45
3331,13,57,11,55,56,45
3332,13,57,11,55,56,45
3333,13,57,11,55,56,45
3334,13,57,11,55,56,45
3335,13,57,11,55,56,45
3336,13,57,11,55,56,45
3337,13,57,11,55,56,45
3338,13,57,11,55,56,45
3339,13,57,11,55,56,45
3340,13,57,11,55,56,45
3341,13,57,11,55,56,45
3342,13,57,11,55,56,45
3343,13,57,11,55,56,45
3344,13,57,11,55,56,45
3345,13,57,11,55,56,45
3346,13,57,11,55,56,45
3347,13,57,11,55,56,45
3348,13,57,11,55,56,45
3349,13,57,11,55,56,45
3350,13,57,11,55,56,45
3351,13,57,11,55,56,45
3352,13,57,11,55,56,45
3353,13,57,11,55,56,45
3354,13,57,11,55,56,45
3355,13,57,11,55,56,45
3356,13,57,11,55,56,45
3357,13,57,11,55,56,45
3358,13,57,11,55,56,45
3359,13,57,11,55,56,45
3360,13,57,11,55,56,45
3361,13,57,11,55,56,45
3362,13,57,11,55,56,45
3363,13,57,11,55,56,45
3364,13,57,11,55,56,45
3365,13,57,11,55,56,45
3366,13,57,11,55,56,45
3367,14,57,12,55,56,44
3368,14,57,12,55,56,44
3369,14,57,12,55,56,44
3370,14,57,12,55,56,44
3371,14,57,12,55,56,44
3372,14,57,12,55,56,44
3373,14,57,12,55,56,44
3374,14,57,12,55,56,44
3375,14,57,12,55,56,44
3376,14,57,12,55,56,44
3377,14,57,12,55,56,44
3378,14,57,12,55,56,44
3379,14,57,12,55,56,44
3380,14,57,12,55,56,44
3381,14,57,12,55,56,44
3382,14,57,12,55,56,44
3383,14,57,12,55,56,44
3384,14,57,12,55,56,44
3385,14,57,12,55,56,44
3386,14,57,12,55,56,44
3387,14,57,12,55,56,44
3388,14,57,12,55,56,44
3389,14,57,12,55,56,44
3390,14,57,12,55,56,44
3391,14,57,12,55,56,44
3392,14,57,12,55,56,44
3393,14,57,12,55,56,44
3394,14,57,12,55,56,44
3395,14,57,12,55,56,44
3396,14,57,12,55,56,44
3397,14,57,12,55,56,44
3398,14,57,12,55,56,44
3399,14,57,12,55,56,44
3400,14,57,12,55,56,44
3401,14,57,12,55,56,44
3402,14,57,12,55,56,44
3403,14,57,12,55,56,44
3404,14,57,12,55,56,44
3405,14,57,12,55,56,44
3406,14,57,12,55,56,44
3407,14,57,12,55,56,44
3408,14,57,12,55,56,44
3409,14,57,12,55,56,44
3410,14,57,12,55,56,44
3411,14,57,12,55,56,44
3412,14,57,12,55,56,44
3413,14,57,12,55,56,44
3414,14,57,12,55,56,44
3415,14,57,12,55,56,44
3416,14,57,12,55,56,44
3417,14,57,12,55,56,44
3418,14,57,12,55,56,44
3419,14,57,12,55,56,44
3420,14,57,12,55,56,44
3421,14,57,12,55,56,44
3422,14,57,12,55,56,44
3423,14,57,12,55,56,44
3424,14,57,12,55,56,44
3425,14,57,12,55,56,44
3426,14,57,12,55,56,44
3427,14,57,12,55,56,44
3428,14,57,12,55,56,44
3429,14,57,12,55,56,44
3430,14,57,12,55,56,44
3431,14,57,12,55,56,44
3432,14,57,12,55,56,44
3433,14,57,12,55,56,44
3434,14,57,12,55,56,44
3435,14,57,12,55,56,44
3436,14,57,12,55,56,44
3437,14,57,12,55,56,44
3438,14,57,12,55,56,44
3439,14,57,12,55,56,44
3440,14,57,12,55,56,44
3441,14,57,12,55,56,44
3442,14,57,12,55,56,44
3443,14,57,12,55,56,44
3444,14,57,12,55,56,44
3445,14,57,12,55,56,44
3446,14,57,12,55,56,44
3447,14,57,12,55,56,44
3448,14,57,12,55,56,44
3449,14,57,12,55,56,44
3450,14,57,12,55,56,44
3451,14,57,12,55,56,44
3452,14,57,12,55,56,44
3453,15,57,13,55,56,43
3454,15,57,13,55,56,43
3455,15,57,13,55,56,43
3456,15,57,13,55,56,43
3457,15,57,13,55,56,43
3458,15,57,13,55,56,43
3459,15,57,13,55,56,43
3460,15,57,13,55,56,43
3461,15,57,13,55,56,43
3462,15,57,13,55,56,43
3463,15,57,13,55,56,43
3464,15,57,13,55,56,43
3465,15,57,13,55,56,43
3466,15,57,13,55,56,43
3467,15,57,13,55,56,43
3468,15,57,13,55,56,43
3469,15,57,13,55,56,43
3470,15,57,13,55,56,43
3471,15,57,13,55,56,43
3472,15,57,13,55,56,43
3473,15,57,13,55,56,43
3474,15,57,13,55,56,43
3475,15,57,13,55,56,43
3476,15,57,13,55,56,43
3477,15,57,13,55,56,43
3478,15,57,13,55,56,43
3479,15,57,13,55,56,43
3480,15,57,13,55,56,43
3481,15,57,13,55,56,43
3482,15,57,13,55,56,43
3483,15,57,13,55,56,43
3484,15,57,13,55,56,43
3485,15,57,13,55,56,43
3486,15,57,13,55,56,43
3487,15,57,13,55,56,43
3488,15,57,13,55,56,43
3489,15,57,13,55,56,43
3490,15,57,13,55,56,43
3491,15,57,13,55,56,43
3492,15,57,13,55,56,43
3493,15,57,13,55,56,43
3494,15,57,13,55,56,43
3495,15,57,13,55,56,43
3496,15,57,13,55,56,43
3497,15,57,13,55,56,43
3498,15,57,13,55,56,43
3499,15,57,13,55,56,43
3500,15,57,13,55,56,43
3501,15,57,13,55,56,43
3502,15,57,13,55,56,43
3503,15,57,13,55,56,43
3504,15,57,13,55,56,43
3505,15,57,13,55,56,43
3506,15,57,13,55,56,43
3507,15,57,13,55,56,43
3508,15,57,13,55,56,43
3509,15,57,13,55,56,43
3510,15,57,13,55,56,43
3511,15,57,13,55,56,43
3512,15,57,13,55,56,43
3513,15,57,13,55,56,43
3514,15,57,13,55,56,43
3515,15,57,13,55,56,43
3516,15,57,13,55,56,43
3517,15,57,13,55,56,43
3518,15,57,13,55,56,43
3519,15,57,13,55,56,43
3520,15,57,13,55,56,43
3521,15,57,13,55,56,43
3522,15,57,13,55,56,43
3523,15,57,13,55,56,43
3524,15,57,13,55,56,43
3525,15,57,13,55,56,43
3526,15,57,13,55,56,43
3527,16,57,14,55,56,42
3528,16,57,14,55,56,42
3529,16,57,14,55,56,42
3530,16,57,14,55,56,42
3531,16,57,14,55,56,42
3532,16,57,14,55,56,42
3533,16,57,14,55,56,42
3534,16,57,14,55,56,42
3535,16,57,14,55,56,42
3536,16,57,14,55,56,42
3537,16,57,14,55,56,42
3538,16,57,14,55,56,42
3539,16,57,14,55,56,42
3540,16,57,14,55,56,42
3541,16,57,14,55,56,42
3542,16,57,14,55,56,42
3543,16,57,14,55,56,42
3544,16,57,14,55,56,42
3545,16,57,14,55,56,42
3546,16,57,14,55,56,42
3547,16,57,14,55,56,42
3548,16,57,14,55,56,42
3549,16,57,14,55,56,42
3550,16,57,14,55,56,42
3551,16,57,14,55,56,42
3552,16,57,14,55,56,42
3553,16,57,14,55,56,42
3554,16,57,14,55,56,42
3555,16,57,14,55,56,42
3556,16,57,14,55,56,42
3557,16,57,14,55,56,42
3558,16,57,14,55,56,42
3559,16,57,14,55,56,42
3560,16,57,14,55,56,42
3561,16,57,14,55,56,42
3562,16,57,14,55,56,42
3563,16,57,14,55,56,42
3564,16,57,14,55,56,42
3565,16,57,14,55,56,42
3566,16,57,14,55,56,42
3567,16,57,14,55,56,42
3568,16,57,14,55,56,42
3569,16,57,14,55,56,42
3570,16,57,14,55,56,42
3571,16,57,14,55,56,42
3572,16,57,14,55,56,42
3573,16,57,14,55,56,42
3574,16,57,14,55,56,42
3575,16,57,14,55,56,42
3576,16,57,14,55,56,42
3577,16,57,14,55,56,42
3578,16,57,14,55,56,42
3579,16,57,14,55,56,42
3580,16,57,14,55,56,42
3581,16,57,14,55,56,42
3582,16,57,14,55,56,42
3583,16,57,14,55,56,42
3584,16,57,14,55,56,42
3585,16,57,14,55,56,42
3586,16,57,14,55,56,42
3587,16,57,14,55,56,42
3588,16,57,14,55,56,42
3589,16,57,14,55,56,42
3590,16,57,14,55,56,42
3591,16,57,14,55,56,42
3592,16,57,14,55,56,42
3593,17,57,15,55,56,41
3594,17,57,15,55,56,41
3595,17,57,15,55,56,41
3596,17,57,15,55,56,41
3597,17,57,15,55,56,41
3598,17,57,15,55,56,41
3599,17,57,15,55,56,41
3600,17,57,15,55,56,41
3601,17,57,15,55,56,41
3602,17,57,15,55,56,41
3603,17,57,15,55,56,41
3604,17,57,15,55,56,41
3605,17,57,15,55,56,41
3606,17,57,15,55,56,41
3607,17,57,15,55,56,41
3608,17,57,15,55,56,41
3609,17,57,15,55,56,41
3610,17,57,15,55,56,41
3611,17,57,15,55,56,41
3612,17,57,15,55,56,41
3613,17,57,15,55,56,41
3614,17,57,15,55,56,41
3615,17,57,15,55,56,41
3616,17,57,15,55,56,41
3617,17,57,15,55,56,41
3618,17,57,15,55,56,41
3619,17,57,15,55,56,41
3620,17,57,15,55,56,41
3621,17,57,15,55,56,41
3622,17,57,15,55,56,41
3623,17,57,15,55,56,41
3624,17,57,15,55,56,41
3625,17,57,15,55,56,41
3626,17,57,15,55,56,41
3627,17,57,15,55,56,41
3628,17,57,15,55,56,41
3629,17,57,15,55,56,41
3630,17,57,15,55,56,41
3631,17,57,15,55,56,41
3632,17,57,15,55,56,41
3633,17,57,15,55,56,41
3634,17,57,15,55,56,41
3635,17,57,15,55,56,41
3636,17,57,15,55,56,41
3637,17,57,15,55,56,41
3638,17,57,15,55,56,41
3639,17,57,15,55,56,41
3640,17,57,15,55,56,41
3641,17,57,15,55,56,41
3642,17,57,15,55,56,41
3643,17,57,15,55,56,41
3644,17,57,15,55,56,41
3645,17,57,15,55,56,41
3646,17,57,15,55,56,41
3647,17,57,15,55,56,41
3648,17,57,15,55,56,41
3649,18,57,16,55,56,40
3650,18,57,16,55,56,40
3651,18,57,16,55,56,40
3652,18,57,16,55,56,40
3653,18,57,16,55,56,40
3654,18,57,16,55,56,40
3655,18,57,16,55,56,40
3656,18,57,16,55,56,40
3657,18,57,16,55,56,40
3658,18,57,16,55,56,40
3659,18,57,16,55,56,40
3660,18,57,16,55,56,40
3661,18,57,16,55,56,40
3662,18,57,16,55,56,40
3663,18,57,16,55,56,40
3664,18,57,16,55,56,40
3665,18,57,16,55,56,40
3666,18,57,16,55,56,40
3667,18,57,16,55,56,40
3668,18,57,16,55,56,40
3669,18,57,16,55,56,40
3670,18,57,16,55,56,40
3671,18,57,16,55,56,40
3672,18,57,16,55,56,40
3673,18,57,16,55,56,40
3674,18,57,16,55,56,40
3675,18,57,16,55,56,40
3676,18,57,16,55,56,40
3677,18,57,16,55,56,40
3678,18,57,16,55,56,40
3679,18,57,16,55,56,40
3680,18,57,16,55,56,40
3681,18,57,16,55,56,40
3682,18,57,16,55,56,40
3683,18,57,16,55,56,40
3684,18,57,16,55,56,40
3685,18,57,16,55,56,40
3686,18,57,16,55,56,40
3687,18,57,16,55,56,40
3688,18,57,16,55,56,40
3689,18,57,16,55,56,40
3690,18,57,16,55,56,40
3691,18,57,16,55,56,40
3692,18,57,16,55,56,40
3693,18,57,16,55,56,40
3694,18,57,16,55,56,40
3695,19,57,17,55,56,39
3696,19,57,17,55,56,39
3697,19,57,17,55,56,39
3698,19,57,17,55,56,39
3699,19,57,17,55,56,39
3700,19,57,17,55,56,39
3701,19,57,17,55,56,39
3702,19,57,17,55,56,39
3703,19,57,17,55,56,39
3704,19,57,17,55,56,39
3705,19,57,17,55,56,39
3706,19,57,17,55,56,39
3707,19,57,17,55,56,39
3708,19,57,17,55,56,39
3709,19,57,17,55,56,39
3710,19,57,17,55,56,39
3711,19,57,17,55,56,39
3712,19,57,17,55,56,39
3713,19,57,17,55,56,39
3714,19,57,17,55,56,39
3715,19,57,17,55,56,39
3716,19,57,17,55,56,39
3717,19,57,17,55,56,39
3718,19,57,17,55,56,39
3719,19,57,17,55,56,39
3720,19,57,17,55,56,39
3721,19,57,17,55,56,39
3722,19,57,17,55,56,39
3723,19,57,17,55,56,39
3724,19,57,17,55,56,39
3725,19,57,17,55,56,39
3726,19,57,17,55,56,39
3727,19,57,17,55,56,39
3728,19,57,17,55,56,39
3729,19,57,17,55,56,39
3730,19,57,17,55,56,39
3731,19,57,17,55,56,39
3732,19,57,17,55,56,39
3733,19,57,17,55,56,39
3734,19,57,17,55,56,39
3735,20,57,18,55,56,38
3736,20,57,18,55,56,38
3737,20,57,18,55,56,38
3738,20,57,18,55,56,38
3739,20,57,18,55,56,38
3740,20,57,18,55,56,38
3741,20,57,18,55,56,38
3742,20,57,18,55,56,38
3743,20,57,18,55,56,38
3744,20,57,18,55,56,38
3745,20,57,18,55,56,38
3746,20,57,18,55,56,38
3747,20,57,18,55,56,38
3748,20,57,18,55,56,38
3749,20,57,18,55,56,38
3750,20,57,18,55,56,38
3751,20,57,18,55,56,38
3752,20,57,18,55,56,38
3753,20,57,18,55,56,38
3754,20,57,18,55,56,38
3755,20,57,18,55,56,38
3756,20,57,18,55,56,38
3757,20,57,18,55,56,38
3758,20,57,18,55,56,38
3759,20,57,18,55,56,38
3760,20,57,18,55,56,38
3761,20,57,18,55,56,38
3762,20,57,18,55,56,38
3763,20,57,18,55,56,38
3764,20,57,18,55,56,38
3765,20,57,18,55,56,38
3766,20,57,18,55,56,38
3767,20,57,18,55,56,38
